point1_idx,point1_name,point1_source,point1_lat,point1_lon,point2_idx,point2_name,point2_source,point2_lat,point2_lon,distance_m
1736,서천군 서면 오력도해역 - 방사형인공어초 (2022년),chungnam_points.gpx,36.120633,126.457667,1749,서천군 서면 오력도해역 - 사단경사형어초 (2021년),chungnam_points.gpx,36.120633,126.457667,0.0
1811,서산시 팔봉면 고파도해역 - 방사형어초 (2017년),chungnam_points.gpx,36.9228,126.342033,1814,당진시 석문면 장고항해역 - 테트라형어초 (2017년),chungnam_points.gpx,36.9228,126.342033,0.0
1812,서산시 팔봉면 고파도해역 - 방사형어초 (2017년),chungnam_points.gpx,36.924067,126.3386,1815,당진시 석문면 장고항해역 - 테트라형어초 (2017년),chungnam_points.gpx,36.924067,126.3386,0.0
1813,서산시 팔봉면 고파도해역 - 방사형어초 (2017년),chungnam_points.gpx,36.925683,126.3376,1816,당진시 석문면 장고항해역 - 테트라형어초 (2017년),chungnam_points.gpx,36.925683,126.3376,0.0
1979,당진시 석문면 난지도해역 - 테트라형어초 (2010년),chungnam_points.gpx,37.063217,126.44065,1980,당진시 석문면 난지도해역 - 테트라형어초 (2010년),chungnam_points.gpx,37.063217,126.44065,0.0
2186,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),chungnam_points.gpx,36.157533,126.451733,2281,서천군 서면 오력도해역 - 사각형어초 (2002년),chungnam_points.gpx,36.157533,126.451733,0.0
2188,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),chungnam_points.gpx,36.1588,126.458417,2283,서천군 서면 오력도해역 - 사각형어초 (2002년),chungnam_points.gpx,36.1588,126.458417,0.0
2215,당진시 석문면 난지도해역 - 사각전주어초 (2004년),chungnam_points.gpx,37.07825,126.416517,2216,당진시 석문면 난지도해역 - 사각전주어초 (2004년),chungnam_points.gpx,37.07825,126.416517,0.0
2242,서천군 서면 오력도해역 - 신요철형어초 (2003년),chungnam_points.gpx,36.151217,126.45615,2243,서천군 서면 오력도해역 - 신요철형어초 (2003년),chungnam_points.gpx,36.151167,126.45615,5.56
2263,당진시 석문면 난지도해역 - 사각형어초 (2003년),chungnam_points.gpx,37.064,126.4105,2265,당진시 석문면 난지도해역 - 사각형어초 (2003년),chungnam_points.gpx,37.064,126.4105,0.0
2272,당진시 석문면 난지도해역 - 사각형어초 (2003년),chungnam_points.gpx,37.0605,126.401333,2307,당진시 석문면 난지도해역 - 대형전주어초(시험어초) (2002년),chungnam_points.gpx,37.0605,126.401333,0.0
2378,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.158333,2394,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.158333,0.0
2378,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.158333,2410,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.158333,0.0
2378,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.158333,2426,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.158333,0.0
2378,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.158333,2446,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.158333,0.0
2379,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.086667,2395,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.086667,0.0
2379,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.086667,2412,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.086667,0.0
2379,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.086667,2427,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.086667,0.0
2379,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.294167,126.086667,2447,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.086667,0.0
2380,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.158333,2396,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.158333,0.0
2380,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.158333,2411,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.158333,0.0
2380,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.158333,2428,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.158333,0.0
2380,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.158333,2448,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.158333,0.0
2381,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.086667,2397,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.086667,0.0
2381,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.086667,2413,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.086667,0.0
2381,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.086667,2429,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.086667,0.0
2381,보령시 오천면 대길산도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.322778,126.086667,2449,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.086667,0.0
2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,2402,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.4525,0.0
2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,2418,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.4525,0.0
2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,2438,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.4525,0.0
2386,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.4525,2458,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.4525,0.0
2387,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.450278,2403,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.450278,0.0
2387,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.450278,2419,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.450278,0.0
2387,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.450278,2439,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.450278,0.0
2387,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.450278,2459,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.450278,0.0
2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,0.0
2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,0.0
2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,0.0
2388,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,0.0
2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,0.0
2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,0.0
2389,서천군 서면 오력도해역 - 사각형어초 (1998년),chungnam_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
2394,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.158333,2410,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.158333,0.0
2394,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.158333,2426,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.158333,0.0
2394,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.158333,2446,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.158333,0.0
2395,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.086667,2412,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.086667,0.0
2395,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.086667,2427,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.086667,0.0
2395,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.294167,126.086667,2447,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.086667,0.0
2396,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.158333,2411,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.158333,0.0
2396,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.158333,2428,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.158333,0.0
2396,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.158333,2448,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.158333,0.0
2397,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.086667,2413,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.086667,0.0
2397,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.086667,2429,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.086667,0.0
2397,보령시 오천면 대길산도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.322778,126.086667,2449,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.086667,0.0
2398,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.192222,126.055833,2434,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.192222,126.055833,0.0
2398,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.192222,126.055833,2454,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.192222,126.055833,0.0
2399,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.177778,126.054167,2414,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.177778,126.054167,0.0
2400,보령시 오천면 오도해역 - 잠보형어초 (1997년),chungnam_points.gpx,36.208889,126.080556,2436,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.208889,126.080556,0.0
2402,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.4525,2418,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.4525,0.0
2402,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.4525,2438,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.4525,0.0
2402,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.4525,2458,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.4525,0.0
2403,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.450278,2419,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.450278,0.0
2403,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.450278,2439,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.450278,0.0
2403,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.450278,2459,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.450278,0.0
2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,0.0
2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,0.0
2404,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,0.0
2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,0.0
2405,서천군 서면 오력도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
2406,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.642222,126.072778,2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,0.0
2406,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.642222,126.072778,2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,0.0
